host_id,neighbourhood,latitude,longitude,room_type,price in $,minimum_nights,availability_365,Apartment_type,City,Rating,No_of_bed_rooms,No_of_beds,No_of_bathrooms,Bathroom_type
146477767.0,De Pijp - Rivierenbuurt,52.35447,4.89479,Private room,75.0,3.0,36.0,Rental unit,Amsterdam,4.94,1.0,1.0,1.0,shared
48928662.0,Zuid,52.35457,4.86959,Entire home/apt,425.0,1.0,0.0,Rental unit,Amsterdam,4.92,3.0,3.0,1.5,private
16344806.0,Watergraafsmeer,52.34604,4.92992,Entire home/apt,225.0,4.0,0.0,Townhouse,Amsterdam,,3.0,3.0,1.0,private
13550983.0,Zuid,52.34812,4.84891,Entire home/apt,99.0,2.0,0.0,Rental unit,Amsterdam,4.91,1.0,1.0,1.0,private
9462022.0,Centrum-West,52.37601,4.89144,Entire home/apt,936.0,3.0,266.0,Rental unit,Amsterdam,4.95,2.0,2.0,2.5,private
106267213.0,De Pijp - Rivierenbuurt,52.35175,4.90276,Entire home/apt,375.0,2.0,7.0,Rental unit,Amsterdam,4.83,1.0,1.0,1.0,private
135487531.0,Noord-West,52.41947,4.87136,Entire home/apt,250.0,2.0,225.0,Rental unit,Amsterdam,4.68,3.0,3.0,1.0,private
23210013.0,Oud-Noord,52.38217,4.90775,Entire home/apt,425.0,3.0,93.0,Boat,Amsterdam,4.93,2.0,2.0,2.0,private
7047688.0,Westerpark,52.38164,4.8675,Entire home/apt,159.0,5.0,8.0,Boat,Amsterdam,5.0,1.0,1.0,1.5,private
7822301.0,Westerpark,52.37629,4.87618,Entire home/apt,200.0,5.0,0.0,Rental unit,Amsterdam,4.95,1.0,1.0,1.0,private
153478953.0,Centrum-Oost,52.36146,4.89839,Entire home/apt,399.0,5.0,0.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.5,private
65450895.0,Bos en Lommer,52.37721,4.84999,Entire home/apt,160.0,3.0,0.0,Rental unit,Amsterdam,4.0,1.0,1.0,1.0,private
26362022.0,Centrum-Oost,52.37447,4.9046,Entire home/apt,319.0,1.0,16.0,Condo,Amsterdam,4.92,1.0,1.0,1.0,private
8683621.0,Zuid,52.35091,4.84867,Private room,68.0,1.0,2.0,Rental unit,Amsterdam,4.96,1.0,1.0,1.5,shared
9561935.0,Bijlmer-Oost,52.31754,4.98675,Private room,95.0,3.0,34.0,Home,Amsterdam,4.85,1.0,1.0,1.0,shared
61220478.0,Zuid,52.34625,4.84714,Entire home/apt,250.0,3.0,41.0,Rental unit,Amsterdam,5.0,2.0,2.0,1.5,private
76731795.0,Centrum-West,52.37862,4.88482,Private room,151.0,2.0,100.0,Bed and breakfast,Amsterdam,4.9,1.0,1.0,,private
21516047.0,Oud-Noord,52.39852,4.91651,Entire home/apt,95.0,4.0,0.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.5,private
13685175.0,Noord-West,52.41681,4.88411,Entire home/apt,160.0,6.0,0.0,Home,Amsterdam,4.83,3.0,3.0,1.5,private
156781286.0,Centrum-Oost,52.3699429,4.9302286,Entire home/apt,157.0,4.0,164.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
17716892.0,Westerpark,52.38501,4.86642,Entire home/apt,132.0,4.0,0.0,Condo,Amsterdam,4.83,2.0,2.0,1.5,private
140298957.0,De Baarsjes - Oud-West,52.36174,4.86483,Entire home/apt,250.0,4.0,0.0,Rental unit,Amsterdam,5.0,2.0,2.0,1.5,private
147408776.0,Centrum-Oost,52.3749,4.90543,Private room,225.0,2.0,90.0,Bed and breakfast,Amsterdam,4.74,2.0,2.0,1.0,shared
154014683.0,Slotervaart,52.3503,4.83609,Entire home/apt,90.0,4.0,0.0,Condo,Amsterdam,4.78,3.0,3.0,1.0,private
16888142.0,Zuid,52.34127,4.84649,Private room,250.0,7.0,0.0,Houseboat,Amsterdam,5.0,2.0,2.0,1.5,private
4370511.0,IJburg - Zeeburgereiland,52.36005,4.98335,Private room,100.0,3.0,223.0,Villa,Amsterdam,4.84,,4.0,1.5,private
21367790.0,Oud-Noord,52.3948,4.91654,Entire home/apt,149.0,2.0,0.0,Townhouse,Amsterdam,4.92,3.0,3.0,1.0,private
5011415.0,De Baarsjes - Oud-West,52.36378,4.866,Entire home/apt,350.0,3.0,0.0,Rental unit,Amsterdam,4.89,3.0,3.0,1.5,private
19017229.0,Centrum-West,52.37461,4.87819,Private room,89.0,2.0,0.0,Rental unit,Amsterdam,4.87,1.0,1.0,,private
61403264.0,IJburg - Zeeburgereiland,52.3515,4.9983,Entire home/apt,643.0,2.0,0.0,Home,Amsterdam,5.0,4.0,4.0,1.5,private
146720485.0,Centrum-West,52.3775,4.88771,Entire home/apt,350.0,7.0,0.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.5,private
3344730.0,De Pijp - Rivierenbuurt,52.35515,4.90155,Entire home/apt,550.0,3.0,36.0,Rental unit,Amsterdam,4.87,2.0,2.0,1.0,private
154282082.0,De Pijp - Rivierenbuurt,52.35696,4.8878,Entire home/apt,175.0,2.0,156.0,Rental unit,Amsterdam,4.9,1.0,1.0,1.0,private
3377010.0,Watergraafsmeer,52.35704,4.93872,Entire home/apt,99.0,2.0,0.0,Home,Amsterdam,4.62,3.0,3.0,1.0,private
10732521.0,Centrum-West,52.37596,4.89541,Entire home/apt,178.0,3.0,0.0,Rental unit,Amsterdam,4.57,1.0,1.0,1.0,private
4760703.0,De Baarsjes - Oud-West,52.36162,4.86544,Private room,147.0,2.0,131.0,Guest suite,Amsterdam,4.84,,1.0,,private
61738016.0,De Baarsjes - Oud-West,52.36235,4.85509,Entire home/apt,219.0,7.0,152.0,Rental unit,Amsterdam,4.58,2.0,2.0,1.0,private
4545052.0,De Baarsjes - Oud-West,52.36249,4.86255,Entire home/apt,275.0,3.0,22.0,Rental unit,Amsterdam,4.83,2.0,2.0,2.5,private
151759692.0,De Baarsjes - Oud-West,52.36337,4.85637,Private room,161.0,1.0,360.0,Rental unit,Amsterdam,4.41,1.0,1.0,1.0,shared
4978942.0,De Baarsjes - Oud-West,52.36631,4.85752,Private room,78.0,1.0,153.0,Home,Amsterdam,4.85,1.0,1.0,1.5,shared
10905798.0,Slotervaart,52.35558,4.83323,Private room,42.0,4.0,0.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,shared
16342008.0,Osdorp,52.36665,4.8072,Private room,88.0,3.0,56.0,Condo,Amsterdam,4.99,2.0,2.0,,private
4907959.0,De Pijp - Rivierenbuurt,52.34859,4.90265,Entire home/apt,230.0,3.0,0.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
32208467.0,Bos en Lommer,52.3855916641264,4.85511327051543,Entire home/apt,180.0,2.0,4.0,Condo,Amsterdam,5.0,1.0,1.0,1.0,private
16422889.0,De Baarsjes - Oud-West,52.36884,4.86739,Entire home/apt,200.0,2.0,0.0,Rental unit,Amsterdam,4.77,1.0,1.0,1.0,private
11813471.0,IJburg - Zeeburgereiland,52.3548,5.00126,Entire home/apt,245.0,3.0,72.0,Home,Amsterdam,4.93,3.0,3.0,1.5,private
148185658.0,Centrum-West,52.38001,4.88879,Entire home/apt,595.0,3.0,29.0,Rental unit,Amsterdam,4.97,2.0,2.0,1.0,private
14595702.0,De Pijp - Rivierenbuurt,52.34856,4.91022,Entire home/apt,175.0,3.0,0.0,Rental unit,Amsterdam,4.89,2.0,2.0,1.5,private
14441385.0,Slotervaart,52.36777,4.84222,Entire home/apt,150.0,2.0,0.0,Rental unit,Amsterdam,4.48,2.0,2.0,1.0,private
129467548.0,De Baarsjes - Oud-West,52.36982,4.85,Entire home/apt,225.0,2.0,4.0,Rental unit,Amsterdam,4.87,2.0,2.0,1.5,private
10592295.0,De Pijp - Rivierenbuurt,52.34406,4.89874,Entire home/apt,189.0,3.0,10.0,Rental unit,Amsterdam,4.8,1.0,1.0,1.5,private
42919276.0,Westerpark,52.38453,4.87098,Entire home/apt,280.0,4.0,65.0,Rental unit,Amsterdam,5.0,2.0,2.0,1.0,private
100327409.0,Centrum-Oost,52.37196,4.90404,Entire home/apt,326.0,3.0,0.0,Townhouse,Amsterdam,5.0,3.0,3.0,1.0,private
135487531.0,Noord-West,52.41947,4.87136,Entire home/apt,256.0,1.0,245.0,Rental unit,Amsterdam,4.74,3.0,3.0,1.0,private
4248038.0,Westerpark,52.38768,4.88021,Entire home/apt,170.0,3.0,0.0,Rental unit,Amsterdam,4.79,1.0,1.0,1.0,private
73391542.0,De Pijp - Rivierenbuurt,52.34997,4.88727,Entire home/apt,200.0,4.0,0.0,Rental unit,Amsterdam,4.82,2.0,2.0,1.0,private
2560545.0,Centrum-West,52.38176,4.88946,Entire home/apt,205.0,3.0,2.0,Condo,Amsterdam,4.86,1.0,1.0,1.0,private
161396712.0,Oostelijk Havengebied - Indische Buurt,52.37229,4.9441,Private room,100.0,2.0,54.0,Serviced apartment,Amsterdam,4.98,1.0,1.0,,private
45680733.0,Oud-Oost,52.35595,4.92526,Private room,167.0,2.0,253.0,Loft,Amsterdam,4.85,1.0,1.0,1.5,private
8580012.0,IJburg - Zeeburgereiland,52.3542,4.99427,Entire home/apt,90.0,7.0,0.0,Home,Amsterdam,5.0,1.0,1.0,1.0,private
28390038.0,De Pijp - Rivierenbuurt,52.355701,4.889535,Entire home/apt,650.0,2.0,0.0,Rental unit,Amsterdam,4.96,2.0,2.0,1.0,private
23152569.0,Westerpark,52.38241,4.87183,Entire home/apt,102.0,2.0,12.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
132663055.0,De Baarsjes - Oud-West,52.36971,4.84919,Entire home/apt,127.0,3.0,0.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
125308331.0,De Baarsjes - Oud-West,52.37026,4.8697788,Entire home/apt,500.0,3.0,23.0,Condo,Amsterdam,4.9,2.0,2.0,1.5,private
158299935.0,Watergraafsmeer,52.33984,4.92123,Entire home/apt,64.0,6.0,0.0,Condo,Amsterdam,4.83,,1.0,1.0,private
71071110.0,De Baarsjes - Oud-West,52.36825,4.87411,Entire home/apt,90.0,3.0,0.0,Rental unit,Amsterdam,,1.0,1.0,1.0,private
13041485.0,Centrum-West,52.37561,4.89386,Entire home/apt,240.0,12.0,322.0,Rental unit,Amsterdam,4.84,2.0,2.0,1.5,private
2911119.0,Noord-Oost,52.37992,4.9698,Private room,86.0,2.0,209.0,Boat,Amsterdam,4.79,1.0,1.0,,private
34336976.0,Bos en Lommer,52.37839,4.85146,Private room,85.0,2.0,67.0,Rental unit,Amsterdam,4.8,1.0,1.0,1.0,shared
33351900.0,Zuid,52.35624,4.85083,Private room,135.0,1.0,64.0,Rental unit,Amsterdam,4.64,1.0,1.0,1.5,private
161467651.0,Oud-Noord,52.39682,4.9038,Private room,156.0,3.0,3.0,Nature lodge,Amsterdam,4.89,1.0,1.0,1.5,private
168674651.0,Centrum-Oost,52.36012,4.89513,Entire home/apt,210.0,2.0,111.0,Rental unit,Amsterdam,4.97,1.0,1.0,1.5,private
11256810.0,Noord-West,52.41587,4.90767,Entire home/apt,145.0,3.0,0.0,Home,Amsterdam,5.0,3.0,3.0,2.0,private
5968036.0,De Baarsjes - Oud-West,52.37084,4.84892,Entire home/apt,135.0,3.0,17.0,Condo,Amsterdam,4.67,1.0,1.0,1.0,private
34119530.0,Westerpark,52.38027,4.86961,Entire home/apt,250.0,5.0,0.0,Rental unit,Amsterdam,5.0,3.0,3.0,1.5,private
6874702.0,Centrum-Oost,52.37015,4.91369,Entire home/apt,540.0,3.0,5.0,Condo,Amsterdam,4.8,3.0,3.0,1.5,private
152946718.0,Oud-Noord,52.3936,4.94033,Entire home/apt,119.0,2.0,0.0,Rental unit,Amsterdam,4.57,1.0,1.0,1.0,private
158458533.0,Oostelijk Havengebied - Indische Buurt,52.3735,4.94446,Entire home/apt,115.0,2.0,6.0,Houseboat,Amsterdam,5.0,,1.0,1.0,private
65239215.0,Centrum-Oost,52.36917,4.92144,Entire home/apt,159.0,3.0,5.0,Condo,Amsterdam,4.97,1.0,1.0,1.0,private
34334401.0,Westerpark,52.38757,4.88164,Entire home/apt,382.0,3.0,0.0,Rental unit,Amsterdam,4.66,2.0,2.0,1.0,private
121985032.0,Centrum-West,52.36882,4.88213,Entire home/apt,465.0,1.0,316.0,Rental unit,Amsterdam,4.48,2.0,2.0,1.0,private
9133733.0,Noord-West,52.41044,4.90729,Entire home/apt,175.0,6.0,0.0,Home,Amsterdam,5.0,5.0,5.0,2.0,private
10030360.0,Bos en Lommer,52.37341,4.84889,Entire home/apt,116.0,4.0,0.0,Rental unit,Amsterdam,4.89,1.0,1.0,1.0,private
169471992.0,Watergraafsmeer,52.35065,4.94215,Entire home/apt,205.0,4.0,0.0,Rental unit,Amsterdam,5.0,3.0,3.0,1.5,private
63150803.0,Centrum-West,52.37977,4.87904,Entire home/apt,110.0,2.0,0.0,Rental unit,Amsterdam,4.82,1.0,1.0,1.0,private
5667892.0,Oostelijk Havengebied - Indische Buurt,52.36437,4.94105,Entire home/apt,110.0,3.0,0.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.5,private
17549843.0,Centrum-Oost,52.36044,4.8963,Entire home/apt,168.0,21.0,79.0,Condo,Amsterdam,5.0,1.0,1.0,1.0,private
6025580.0,Oud-Oost,52.36029,4.92508,Entire home/apt,165.0,2.0,0.0,Rental unit,Amsterdam,4.75,,1.0,1.0,private
169642846.0,Centrum-Oost,52.37191,4.90042,Private room,76.0,2.0,13.0,Townhouse,Amsterdam,4.95,1.0,1.0,,private
55911617.0,Osdorp,52.35261,4.80676,Entire home/apt,368.0,2.0,126.0,Home,Amsterdam,4.92,3.0,3.0,1.5,private
169673511.0,Centrum-West,52.371468,4.879234,Private room,164.0,3.0,5.0,Condo,Amsterdam,4.89,1.0,1.0,1.5,private
15297805.0,Centrum-West,52.38169,4.89023,Entire home/apt,171.0,2.0,7.0,Rental unit,Amsterdam,4.87,1.0,1.0,1.0,private
5505945.0,De Baarsjes - Oud-West,52.36824,4.86689,Entire home/apt,200.0,3.0,0.0,Rental unit,Amsterdam,4.67,2.0,2.0,1.5,private
158729287.0,Centrum-West,52.37749,4.89104,Private room,411.0,1.0,142.0,Nature lodge,Amsterdam,4.89,1.0,1.0,,private
85701039.0,Zuid,52.34948,4.87911,Entire home/apt,200.0,3.0,0.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.5,private
22979861.0,Oud-Oost,52.36188,4.92849,Entire home/apt,100.0,3.0,0.0,Rental unit,Amsterdam,4.94,1.0,1.0,1.0,private
3786292.0,Westerpark,52.37677,4.8756,Private room,195.0,1.0,170.0,Guest suite,Amsterdam,4.77,2.0,2.0,1.5,private
163011609.0,Zuid,52.34988,4.87967,Private room,121.0,2.0,304.0,Guest suite,Amsterdam,4.72,1.0,1.0,,private
3144126.0,De Pijp - Rivierenbuurt,52.34178,4.90241,Entire home/apt,340.0,2.0,0.0,Rental unit,Amsterdam,4.82,2.0,2.0,1.0,private
87177320.0,De Pijp - Rivierenbuurt,52.35207,4.88953,Entire home/apt,200.0,2.0,15.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
4044111.0,Oud-Noord,52.39231,4.92461,Entire home/apt,300.0,7.0,0.0,Home,Amsterdam,4.4,1.0,1.0,1.5,private
7480256.0,Westerpark,52.38153,4.87691,Entire home/apt,295.0,4.0,0.0,Rental unit,Amsterdam,4.83,2.0,2.0,1.5,private
27529241.0,IJburg - Zeeburgereiland,52.35827,5.00004,Entire home/apt,250.0,7.0,11.0,Townhouse,Amsterdam,,4.0,4.0,3.0,private
61362329.0,Centrum-West,52.37236,4.87863,Entire home/apt,557.0,2.0,6.0,Place to stay,Amsterdam,4.92,3.0,3.0,1.5,private
38438319.0,Oud-Oost,52.35148,4.91753,Entire home/apt,250.0,1.0,0.0,Rental unit,Amsterdam,4.83,1.0,1.0,1.0,private
16947067.0,Watergraafsmeer,52.33211,4.90139,Private room,124.0,2.0,222.0,Rental unit,Amsterdam,4.93,2.0,2.0,2.0,private
5718653.0,De Pijp - Rivierenbuurt,52.34239,4.90784,Entire home/apt,300.0,5.0,0.0,Rental unit,Amsterdam,4.71,2.0,2.0,1.0,private
170320980.0,Centrum-West,52.36998,4.88458,Private room,161.0,3.0,37.0,Rental unit,Amsterdam,4.67,1.0,1.0,1.0,shared
27116546.0,Oostelijk Havengebied - Indische Buurt,52.36441,4.93942,Entire home/apt,155.0,2.0,0.0,Condo,Amsterdam,4.88,2.0,2.0,1.0,private
155569221.0,De Baarsjes - Oud-West,52.36136,4.86775,Entire home/apt,353.0,3.0,70.0,Rental unit,Amsterdam,4.88,1.0,1.0,1.0,private
6756868.0,Noord-Oost,52.38801,4.95684,Private room,70.0,2.0,254.0,Home,Amsterdam,4.77,2.0,2.0,,private
158861621.0,Centrum-Oost,52.361385345459,4.8932900428772,Entire home/apt,230.0,5.0,4.0,Rental unit,Amsterdam,4.96,2.0,2.0,1.5,private
71804979.0,Buitenveldert - Zuidas,52.33309,4.87047,Private room,109.0,1.0,0.0,Rental unit,Amsterdam,4.75,1.0,1.0,1.0,shared
8829997.0,De Baarsjes - Oud-West,52.36946,4.86441,Entire home/apt,250.0,4.0,26.0,Townhouse,Amsterdam,5.0,1.0,1.0,1.5,private
162690724.0,Centrum-West,52.37384,4.87826,Entire home/apt,500.0,2.0,73.0,Rental unit,Amsterdam,4.88,2.0,2.0,1.5,private
159108573.0,Noord-West,52.41786,4.88603,Entire home/apt,99.0,4.0,0.0,Townhouse,Amsterdam,4.68,2.0,2.0,1.5,private
13338413.0,Oostelijk Havengebied - Indische Buurt,52.3649,4.93741,Entire home/apt,300.0,2.0,361.0,Condo,Amsterdam,4.93,1.0,1.0,1.0,private
5589605.0,Bijlmer-Centrum,52.32727,4.94662,Entire home/apt,95.0,3.0,44.0,Guesthouse,Amsterdam,4.87,,1.0,1.0,private
6443889.0,Geuzenveld - Slotermeer,52.37882,4.82871,Entire home/apt,120.0,3.0,0.0,Rental unit,Amsterdam,4.78,1.0,1.0,1.0,private
3546451.0,Centrum-Oost,52.36452,4.91023,Entire home/apt,220.0,5.0,0.0,Houseboat,Amsterdam,5.0,1.0,1.0,1.0,private
2705202.0,IJburg - Zeeburgereiland,52.34638,5.00685,Private room,120.0,2.0,129.0,Bed and breakfast,Amsterdam,4.84,1.0,1.0,,private
60048976.0,Centrum-West,52.37273,4.89294,Private room,251.0,3.0,95.0,Rental unit,Amsterdam,4.94,1.0,1.0,,private
19732302.0,Oud-Noord,52.39592,4.91316,Entire home/apt,250.0,2.0,4.0,Condo,Amsterdam,4.88,3.0,3.0,1.5,private
28827556.0,De Baarsjes - Oud-West,52.36117,4.857,Entire home/apt,140.0,3.0,0.0,Rental unit,Amsterdam,4.69,2.0,2.0,1.0,private
26156206.0,IJburg - Zeeburgereiland,52.35705,4.99435,Private room,100.0,1.0,0.0,Townhouse,Amsterdam,,1.0,1.0,,private
21409878.0,De Pijp - Rivierenbuurt,52.35602,4.88901,Entire home/apt,250.0,4.0,125.0,Rental unit,Amsterdam,4.95,2.0,2.0,1.5,private
162977928.0,Noord-West,52.40147,4.91897,Private room,71.0,1.0,0.0,Guest suite,Amsterdam,5.0,,1.0,,private
22389846.0,Noord-West,52.40896,4.9007,Entire home/apt,167.0,2.0,16.0,Home,Amsterdam,4.64,1.0,1.0,1.5,private
159730080.0,Bijlmer-Centrum,52.32143,4.94541,Private room,100.0,2.0,54.0,Home,Amsterdam,4.76,1.0,1.0,1.0,shared
152919845.0,Bos en Lommer,52.37994,4.85716,Entire home/apt,232.0,3.0,4.0,Condo,Amsterdam,4.9,2.0,2.0,1.0,private
15421679.0,Buitenveldert - Zuidas,52.34255,4.86628,Entire home/apt,150.0,14.0,0.0,Rental unit,Amsterdam,4.64,1.0,1.0,1.0,private
159846137.0,Centrum-West,52.37793,4.88101,Private room,102.0,1.0,226.0,Townhouse,Amsterdam,4.9,,3.0,,private
8545919.0,De Baarsjes - Oud-West,52.36357,4.8684,Entire home/apt,390.0,3.0,24.0,Home,Amsterdam,4.36,3.0,3.0,2.0,private
86079599.0,Noord-West,52.40661,4.89922,Entire home/apt,342.0,6.0,281.0,Townhouse,Amsterdam,5.0,3.0,3.0,2.0,private
162992085.0,Centrum-Oost,52.36286,4.90576,Entire home/apt,157.0,6.0,0.0,Rental unit,Amsterdam,4.95,1.0,1.0,1.0,private
29458351.0,Oud-Oost,52.35153,4.91762,Entire home/apt,249.0,2.0,33.0,Rental unit,Amsterdam,4.3,1.0,1.0,1.5,private
34637595.0,Centrum-West,52.37858,4.88252,Entire home/apt,180.0,4.0,0.0,Condo,Amsterdam,4.79,1.0,1.0,1.5,private
122558827.0,De Baarsjes - Oud-West,52.36004,4.85154,Entire home/apt,325.0,3.0,15.0,Condo,Amsterdam,4.86,2.0,2.0,2.0,private
5914515.0,Centrum-West,52.37618,4.8847,Private room,80.0,1.0,0.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,shared
56997633.0,Westerpark,52.38951,4.87912,Private room,118.0,1.0,268.0,Rental unit,Amsterdam,4.5,2.0,2.0,,private
53895384.0,Noord-West,52.41417,4.89009,Entire home/apt,85.0,2.0,0.0,Home,Amsterdam,,1.0,1.0,1.0,private
112106933.0,Zuid,52.34447,4.86642,Entire home/apt,285.0,3.0,155.0,Condo,Amsterdam,5.0,1.0,1.0,1.5,private
151062320.0,De Baarsjes - Oud-West,52.36641,4.87493,Entire home/apt,294.0,2.0,88.0,Rental unit,Amsterdam,4.56,2.0,2.0,1.0,private
5989544.0,De Baarsjes - Oud-West,52.36401,4.86918,Entire home/apt,274.0,4.0,3.0,Rental unit,Amsterdam,4.96,1.0,1.0,1.0,private
171975859.0,Watergraafsmeer,52.34456,4.91576,Entire home/apt,275.0,2.0,0.0,Houseboat,Amsterdam,4.91,2.0,2.0,1.5,private
37430858.0,Oostelijk Havengebied - Indische Buurt,52.37182,4.94325,Private room,189.0,2.0,136.0,Houseboat,Amsterdam,4.81,1.0,1.0,,private
59000550.0,De Pijp - Rivierenbuurt,52.3565,4.8902,Entire home/apt,200.0,2.0,0.0,Rental unit,Amsterdam,4.93,1.0,1.0,1.5,private
7280322.0,Westerpark,52.38146,4.87547,Entire home/apt,200.0,3.0,21.0,Rental unit,Amsterdam,5.0,1.0,1.0,1.0,private
1217378.0,Oud-Oost,52.34828,4.91217,Entire home/apt,149.0,3.0,15.0,Home,Amsterdam,4.67,2.0,2.0,1.5,private
172121112.0,De Baarsjes - Oud-West,52.36483,4.87063,Private room,201.0,1.0,293.0,Rental unit,Amsterdam,4.97,1.0,1.0,1.5,shared
158957333.0,Oud-Oost,52.35132,4.9113,Private room,188.0,2.0,35.0,Houseboat,Amsterdam,4.77,2.0,2.0,1.5,private
23796577.0,Oud-Oost,52.35503,4.92613,Entire home/apt,225.0,4.0,0.0,Rental unit,Amsterdam,4.81,1.0,1.0,1.5,private
102684968.0,Gaasperdam - Driemond,52.30688,4.983,Private room,95.0,2.0,0.0,Rental unit,Amsterdam,4.94,1.0,1.0,1.0,shared
163339448.0,Centrum-Oost,52.36375,4.89421,Private room,246.0,2.0,170.0,Rental unit,Amsterdam,4.83,1.0,1.0,1.5,private
84322484.0,De Baarsjes - Oud-West,52.36643,4.87465,Private room,239.0,2.0,294.0,Guest suite,Amsterdam,4.87,1.0,1.0,,private
7671673.0,Centrum-Oost,52.37273,4.90743,Private room,173.0,2.0,68.0,Houseboat,Amsterdam,4.91,1.0,1.0,,private
6973542.0,De Pijp - Rivierenbuurt,52.3555072500635,4.89748720792328,Entire home/apt,175.0,2.0,0.0,Rental unit,Amsterdam,4.82,2.0,2.0,2.0,private
172215327.0,Westerpark,52.38259,4.87833,Entire home/apt,425.0,3.0,8.0,Townhouse,Amsterdam,4.82,3.0,3.0,1.0,private
163402243.0,Centrum-West,52.37626,4.88655,Private room,250.0,2.0,231.0,Bed and breakfast,Amsterdam,4.89,1.0,1.0,,private
11305798.0,De Baarsjes - Oud-West,52.36017,4.84902,Private room,73.0,3.0,0.0,Rental unit,Amsterdam,4.77,1.0,1.0,1.0,shared
173086448.0,Slotervaart,52.3609,4.83942,Entire home/apt,355.0,1.0,316.0,Rental unit,Amsterdam,4.88,2.0,2.0,1.5,private
160470419.0,Bos en Lommer,52.37787,4.85125,Private room,70.0,2.0,8.0,Rental unit,Amsterdam,4.69,1.0,1.0,1.5,shared
160470419.0,Bos en Lommer,52.37837,4.85157,Private room,80.0,2.0,11.0,Rental unit,Amsterdam,4.78,1.0,1.0,1.5,shared
20101540.0,De Baarsjes - Oud-West,52.3629,4.85575,Entire home/apt,175.0,2.0,0.0,Condo,Amsterdam,4.09,2.0,2.0,1.5,private
4112578.0,Watergraafsmeer,52.35388,4.93476,Entire home/apt,294.0,3.0,0.0,Townhouse,Amsterdam,,5.0,5.0,2.5,private
106030760.0,Gaasperdam - Driemond,52.3041,5.01667,Private room,97.0,2.0,0.0,Home,Amsterdam,4.97,1.0,1.0,,private
37752619.0,Zuid,52.35759,4.87369,Entire home/apt,299.0,5.0,0.0,Serviced apartment,Amsterdam,4.57,2.0,2.0,2.5,private
163558656.0,Centrum-West,52.37189,4.87735,Private room,145.0,3.0,172.0,Rental unit,Amsterdam,4.95,1.0,1.0,,private
39948986.0,Centrum-West,52.377453,4.8901,Private room,175.0,2.0,3.0,Houseboat,Amsterdam,4.98,1.0,1.0,1.5,private
4674102.0,Centrum-West,52.37414,4.89404,Entire home/apt,263.0,3.0,215.0,Loft,Amsterdam,4.94,,3.0,1.0,private
163687650.0,Oud-Noord,52.39174,4.94425,Private room,150.0,3.0,220.0,Townhouse,Amsterdam,4.93,2.0,2.0,1.0,shared
173480122.0,Centrum-West,52.36866,4.8868,Private room,202.0,2.0,130.0,Bed and breakfast,Amsterdam,5.0,1.0,1.0,1.5,private
6367407.0,Centrum-Oost,52.36325,4.90303,Entire home/apt,110.0,3.0,0.0,Rental unit,Amsterdam,4.86,1.0,1.0,1.0,private
18414005.0,Oostelijk Havengebied - Indische Buurt,52.36462,4.93706,Entire home/apt,122.0,4.0,7.0,Condo,Amsterdam,4.91,1.0,1.0,1.0,private
10344063.0,Zuid,52.34678,4.86251,Entire home/apt,200.0,3.0,0.0,Rental unit,Amsterdam,4.8,1.0,1.0,1.5,private
17836891.0,Centrum-West,52.37532,4.89632,Hotel room,378.0,2.0,20.0,Bed and breakfast,Amsterdam,4.25,2.0,2.0,,private
146766943.0,Centrum-West,52.37757,4.89514,Entire home/apt,150.0,3.0,0.0,Rental unit,Amsterdam,4.5,1.0,1.0,1.0,private
16890485.0,De Baarsjes - Oud-West,52.36636,4.86407,Entire home/apt,250.0,4.0,0.0,Townhouse,Amsterdam,4.71,3.0,3.0,2.5,private
7289811.0,Oud-Noord,52.39773,4.90573,Entire home/apt,398.0,3.0,23.0,Home,Amsterdam,4.67,4.0,4.0,3.0,private
173784342.0,Centrum-Oost,52.37109,4.929013,Private room,77.0,2.0,0.0,Houseboat,Amsterdam,4.73,2.0,2.0,,private
17051597.0,Osdorp,52.35225,4.80131,Entire home/apt,70.0,3.0,0.0,Rental unit,Amsterdam,4.92,1.0,1.0,1.5,private
73954794.0,Centrum-West,52.38115,4.88421,Entire home/apt,175.0,2.0,0.0,Rental unit,Amsterdam,4.9,1.0,1.0,1.0,private
4916341.0,Centrum-Oost,52.3705,4.91294,Entire home/apt,200.0,4.0,0.0,Condo,Amsterdam,4.95,2.0,2.0,1.0,private
163624909.0,Oud-Oost,52.3596,4.92656,Entire home/apt,179.0,2.0,156.0,Condo,Amsterdam,4.71,1.0,1.0,1.0,private
154994295.0,De Baarsjes - Oud-West,52.36144,4.86687,Private room,130.0,2.0,222.0,Guest suite,Amsterdam,4.85,1.0,1.0,,private
